K,M,residual_linf,zero_mode_residual_abs,max_mode,small_divisor_min_denominator,small_divisor_min_mode,finite_max_inverse,finite_max_inverse_mode,rep_nu,rep_u_l1_nu,rep_residual_l1_nu,rep_cohomology_correction_l1_nu,rep_correction_to_u_ratio,rep_correction_tail_075_weighted_ratio,recommendation_label,recommendation_score,npz_path,record_path
0.9663,1024,1.203984828501703e-14,3.215488342714176e-18,512,0.007453356589541556,377,134.16773878807646,377,1.003,0.09180329404428267,6.374856305087668e-14,1.9910501666834904e-12,2.168822140219803e-11,0.05404208992075441,strong_phase3_candidate,6,artifacts/proof_audit/theorem_iii_trackb/phase1_seed/embeddings/K0p9663000000_M1024_steps44.npz,artifacts/proof_audit/theorem_iii_trackb/phase3_small_divisor_targeted/records/K0p9663000000_M1024_steps44.phase3_small_divisor_audit.json
0.9715,1024,4.481900961472718e-13,6.952268072515635e-17,512,0.007453356589541556,377,134.16773878807646,377,1.003,0.09654690889153215,1.0777151226938225e-12,3.704611608097325e-12,3.837110530653401e-11,0.19466570227003974,strong_phase3_candidate,6,artifacts/proof_audit/theorem_iii_trackb/phase1_seed/embeddings/K0p9715000000_M1024_steps44.npz,artifacts/proof_audit/theorem_iii_trackb/phase3_small_divisor_targeted/records/K0p9715000000_M1024_steps44.phase3_small_divisor_audit.json
0.971635,1024,5.707517791719852e-13,9.133156382801653e-17,512,0.007453356589541556,377,134.16773878807646,377,1.003,0.09671004440170708,1.3689413824218625e-12,4.080083976369435e-12,4.218883365849654e-11,0.23501393401709264,strong_phase3_candidate,6,artifacts/proof_audit/theorem_iii_trackb/phase1_seed/embeddings/K0p9716350000_M1024_steps44.npz,artifacts/proof_audit/theorem_iii_trackb/phase3_small_divisor_targeted/records/K0p9716350000_M1024_steps44.phase3_small_divisor_audit.json
0.97165,1024,8.193792866428851e-13,1.304823532780879e-16,512,0.007453356589541556,377,134.16773878807646,377,1.003,0.09672833020015827,1.95190881709045e-12,5.40062421681221e-12,5.5832910644035635e-11,0.24295214359863251,strong_phase3_candidate,6,artifacts/proof_audit/theorem_iii_trackb/phase1_seed/embeddings/K0p9716500000_M1024_steps44.npz,artifacts/proof_audit/theorem_iii_trackb/phase3_small_divisor_targeted/records/K0p9716500000_M1024_steps44.phase3_small_divisor_audit.json
