K,M,residual_linf,u_l1,u_tail_075_ratio_plain,u_tail_090_ratio_plain,u_decay_strip,u_decay_nu,u_decay_r2,recommended_nu_quarter_fit,recommended_nu_half_fit,recommendation_label,recommendation_score,rep_nu,rep_u_l1_nu,rep_residual_l1_nu,rep_u_tail_075_weighted_ratio,npz_path,record_path
0.9663,128,8.743006318923108e-16,0.08861355298195643,0.0040016633381084726,0.00044778488392181054,0.09947157632047136,1.1045870738647487,0.6524721232102785,1.0251796792737553,1.05099337479584,strong_phase2_candidate,5,1.005,0.09041320179912421,1.1138838940131667e-15,0.005152357325141864,artifacts/proof_audit/theorem_iii_trackb/phase1_seed/embeddings/K0p9663000000_M128_steps44.npz,artifacts/proof_audit/theorem_iii_trackb/phase2_tail_audit_targeted/records/K0p9663000000_M128_steps44.phase2_tail_audit.json
0.9663,1024,1.203984828501703e-14,0.09016423312763752,5.98280830197926e-05,6.235437386961601e-06,0.018866835535101864,1.019045938874594,0.7412533461357509,1.0047278500648045,1.0094780526958445,strong_phase2_candidate,6,1.005,0.09311038453582068,1.3200701834038627e-13,0.0004571232539450731,artifacts/proof_audit/theorem_iii_trackb/phase1_seed/embeddings/K0p9663000000_M1024_steps44.npz,artifacts/proof_audit/theorem_iii_trackb/phase2_tail_audit_targeted/records/K0p9663000000_M1024_steps44.phase2_tail_audit.json
0.9715,128,9.166278847061449e-15,0.09072502462684259,0.004997538804476615,0.0005666886373926189,0.09427449969653,1.0988613416261195,0.6302420972525719,1.0238485598655822,1.0482658735388268,strong_phase2_candidate,5,1.005,0.09269470179058736,1.0839245753649191e-14,0.006425752488039108,artifacts/proof_audit/theorem_iii_trackb/phase1_seed/embeddings/K0p9715000000_M128_steps44.npz,artifacts/proof_audit/theorem_iii_trackb/phase2_tail_audit_targeted/records/K0p9715000000_M128_steps44.phase2_tail_audit.json
0.9715,1024,4.481900961472718e-13,0.09384021206443241,0.0003301143163225392,1.8897709234395248e-05,0.013561566606391651,1.0136539417623944,0.6074316208767203,1.0033961455301699,1.006803824864802,strong_phase2_candidate,6,1.005,0.09907809111606519,2.1106693970226704e-12,0.0024342720615450823,artifacts/proof_audit/theorem_iii_trackb/phase1_seed/embeddings/K0p9715000000_M1024_steps44.npz,artifacts/proof_audit/theorem_iii_trackb/phase2_tail_audit_targeted/records/K0p9715000000_M1024_steps44.phase2_tail_audit.json
0.971635,128,4.649058915617843e-16,0.090782066542789,0.00502575342137223,0.0005700819577372998,0.09414176570204155,1.09871549505047,0.629650825383806,1.023814585552003,1.04819630558902,strong_phase2_candidate,5,1.005,0.09275648865566602,7.143888535851856e-16,0.006461785213586564,artifacts/proof_audit/theorem_iii_trackb/phase1_seed/embeddings/K0p9716350000_M128_steps44.npz,artifacts/proof_audit/theorem_iii_trackb/phase2_tail_audit_targeted/records/K0p9716350000_M128_steps44.phase2_tail_audit.json
0.971635,1024,5.707517791719852e-13,0.09395860927786391,0.0003417266159484003,1.8874039625581424e-05,0.013441864516009355,1.0135326125284676,0.6035104721613909,1.0033661188254293,1.0067435684068051,strong_phase2_candidate,6,1.005,0.09929431516152995,2.681609965532801e-12,0.0025159613858008884,artifacts/proof_audit/theorem_iii_trackb/phase1_seed/embeddings/K0p9716350000_M1024_steps44.npz,artifacts/proof_audit/theorem_iii_trackb/phase2_tail_audit_targeted/records/K0p9716350000_M1024_steps44.phase2_tail_audit.json
0.97165,128,3.0531133177191805e-15,0.09078841172016774,0.005028895900433285,0.0005704599780665426,0.09412702487623821,1.0986992991961204,0.6295850875336528,1.02381081259084,1.0481885799779163,strong_phase2_candidate,5,1.005,0.0927633621237618,3.6221993363245e-15,0.006465798305828819,artifacts/proof_audit/theorem_iii_trackb/phase1_seed/embeddings/K0p9716500000_M128_steps44.npz,artifacts/proof_audit/theorem_iii_trackb/phase2_tail_audit_targeted/records/K0p9716500000_M128_steps44.phase2_tail_audit.json
0.97165,1024,8.193792866428851e-13,0.09397185570976398,0.0003430282094933207,1.886734213015237e-05,0.013428639951646908,1.0135192090898273,0.603074373303976,1.0033628015609584,1.0067369115562552,strong_phase2_candidate,6,1.005,0.09931858396278449,3.82252263601867e-12,0.002525096569460385,artifacts/proof_audit/theorem_iii_trackb/phase1_seed/embeddings/K0p9716500000_M1024_steps44.npz,artifacts/proof_audit/theorem_iii_trackb/phase2_tail_audit_targeted/records/K0p9716500000_M1024_steps44.phase2_tail_audit.json
