K,M,base_embedding_residual_linf_max_lift_aware,base_old_shifted_normal_upper_triangular_defect_linf_max,base_scalar_residual_linf,base_shifted_normal_target_det_defect_linf,base_source_frame_det_defect_linf,base_tangent_residual_linf_max,base_target_frame_det_defect_linf,base_upper_triangular_defect_linf_max,best_any_case,best_any_cutoff_mode,best_any_scalar_residual_linf,best_any_tangent_residual_linf_max,best_any_upper_triangular_defect_linf_max,best_full_a21_linf,best_full_case,best_full_grid_size,best_full_scalar_residual_linf,best_full_source_frame_det_defect_linf,best_full_tangent_residual_linf_max,best_full_target_frame_det_defect_linf,best_full_upper_triangular_defect_linf_max,npz_path,recommendation_label,recommendation_score,record_path,twist_average_best_full
0.971635,4096,1.0558220964185239e-13,0.034492742170129986,1.055676692220083e-13,0.033343229475299,2.220446049250313e-16,0.00021761426627553426,2.220446049250313e-16,0.0007773838251703483,L8192_full,,1.6209144887424642e-08,0.00021761426587207922,0.0007773838237282657,0.0007773838237282657,L8192_full,8192,1.6209144887424642e-08,3.3306690738754696e-16,0.00021761426587207922,3.3306690738754696e-16,0.0007773838237282657,artifacts/proof_audit/theorem_iii_trackb/phase4c_refined_seeds/embeddings/K0p9716350000_M4096_fromM1024.npz,moderate_needs_one_more_precision_or_frame_polish,4,artifacts/proof_audit/theorem_iii_trackb/phase4d_refined_target_frame/records/K0p9716350000_M4096_fromM1024.phase4d_target_frame_audit.json,1.4650123766911618
0.971635,2048,1.199040866595169e-14,0.016993483664465625,1.1942265140695558e-14,0.016708391408692957,3.3306690738754696e-16,0.0004846052909299736,2.220446049250313e-16,0.0014264890068065167,L8192_full,,7.630307341521814e-08,0.00048460529060800894,0.0014264890058591356,0.0014264890058591356,L8192_full,8192,7.630307341521814e-08,3.3306690738754696e-16,0.00048460529060800894,3.3306690738754696e-16,0.0014264890058591356,artifacts/proof_audit/theorem_iii_trackb/phase4c_refined_seeds/embeddings/K0p9716350000_M2048_fromM1024.npz,needs_target_frame_or_refined_seed,3,artifacts/proof_audit/theorem_iii_trackb/phase4d_refined_target_frame/records/K0p9716350000_M2048_fromM1024.phase4d_target_frame_audit.json,1.426081851277624
