K,M,base_scalar_residual_linf,base_embedding_residual_linf_max_lift_aware,base_lift_residual_matches_scalar_linf,base_tangent_residual_linf_max,base_upper_triangular_defect_linf_max,best_full_case,best_full_grid_size,best_full_scalar_residual_linf,best_full_tangent_residual_linf_max,best_full_upper_triangular_defect_linf_max,best_any_case,best_any_cutoff_mode,best_any_scalar_residual_linf,best_any_tangent_residual_linf_max,best_any_upper_triangular_defect_linf_max,twist_average_base,frame_det_defect_base,recommendation_label,recommendation_score,npz_path,record_path
0.971635,2048,1.1942265140695558e-14,1.199040866595169e-14,4.996003610813204e-16,0.0004846052909299736,0.016680609894827114,L8192_full,8192,7.630307341521814e-08,0.00048460529060800894,0.0014264890058591356,L8192_full,,7.630307341521814e-08,0.00048460529060800894,0.0014264890058591356,1.4260247713130108,0.016708391408692957,needs_high_resolution_refinement,1,artifacts/proof_audit/theorem_iii_trackb/phase4c_refined_seeds/embeddings/K0p9716350000_M2048_fromM1024.npz,artifacts/proof_audit/theorem_iii_trackb/phase4b_refined_lift_alias/records/K0p9716350000_M2048_fromM1024.phase4b_lift_alias_audit.json
0.971635,4096,1.055676692220083e-13,1.0558220964185239e-13,4.996003610813204e-16,0.00021761426627553426,0.033336377799159767,L8192_full,8192,1.6209144887424642e-08,0.00021761426587207922,0.0007773838237282657,L8192_full,,1.6209144887424642e-08,0.00021761426587207922,0.0007773838237282657,1.4649103384718256,0.033343229475299,needs_high_resolution_refinement,1,artifacts/proof_audit/theorem_iii_trackb/phase4c_refined_seeds/embeddings/K0p9716350000_M4096_fromM1024.npz,artifacts/proof_audit/theorem_iii_trackb/phase4b_refined_lift_alias/records/K0p9716350000_M4096_fromM1024.phase4b_lift_alias_audit.json
