K,M_in,M_out,oversample,cutoff_mode,lambda_h1,eta_high,solve_status,converged_h1,before_scalar_linf,after_scalar_linf,before_derivative_linf,after_derivative_linf,after_native_scalar_linf,weighted_after_residual_l1_nu,weighted_after_derivative_l1_nu,output_npz,record_path
0.971635,8192,8192,2,,0.5,1e-08,max-newton-reached,False,6.585401252090506e-09,2.469097010182608e-09,0.00017222327281865855,7.089482003841613e-05,2.469097037938184e-09,0.10576824340598424,4639.699042367378,artifacts/proof_audit/theorem_iii_trackb/phase4i_h1_pilot_M8192seed/embeddings/K0p9716350000_M8192_from_originalM4096_M8192_os2_full_h10p5_eta1em08.npz,artifacts/proof_audit/theorem_iii_trackb/phase4i_h1_pilot_M8192seed/records/K0p9716350000_M8192_from_originalM4096_M8192_os2_full_h10p5_eta1em08.phase4i_h1_polish.json
0.971635,8192,8192,2,,1.0,1e-08,max-newton-reached,False,6.585401252090506e-09,2.4693014022414417e-09,0.00017222327281865855,7.090601284338505e-05,2.4693014299970173e-09,0.10574901994953845,4638.784359511667,artifacts/proof_audit/theorem_iii_trackb/phase4i_h1_pilot_M8192seed/embeddings/K0p9716350000_M8192_from_originalM4096_M8192_os2_full_h11p0_eta1em08.npz,artifacts/proof_audit/theorem_iii_trackb/phase4i_h1_pilot_M8192seed/records/K0p9716350000_M8192_from_originalM4096_M8192_os2_full_h11p0_eta1em08.phase4i_h1_polish.json
0.971635,8192,8192,2,,2.0,1e-08,max-newton-reached,False,6.585401252090506e-09,2.469302817775798e-09,0.00017222327281865855,7.090721230650299e-05,2.4693027900202225e-09,0.10574707619417208,4638.690781624851,artifacts/proof_audit/theorem_iii_trackb/phase4i_h1_pilot_M8192seed/embeddings/K0p9716350000_M8192_from_originalM4096_M8192_os2_full_h12p0_eta1em08.npz,artifacts/proof_audit/theorem_iii_trackb/phase4i_h1_pilot_M8192seed/records/K0p9716350000_M8192_from_originalM4096_M8192_os2_full_h12p0_eta1em08.phase4i_h1_polish.json
0.971635,8192,8192,2,,4.0,1e-08,max-newton-reached,False,6.585401252090506e-09,2.4694203348829546e-09,0.00017222327281865855,7.091066916173585e-05,2.4694203348829546e-09,0.10574119936181989,4638.41233552884,artifacts/proof_audit/theorem_iii_trackb/phase4i_h1_pilot_M8192seed/embeddings/K0p9716350000_M8192_from_originalM4096_M8192_os2_full_h14p0_eta1em08.npz,artifacts/proof_audit/theorem_iii_trackb/phase4i_h1_pilot_M8192seed/records/K0p9716350000_M8192_from_originalM4096_M8192_os2_full_h14p0_eta1em08.phase4i_h1_polish.json
0.971635,8192,8192,2,3891,2.0,1e-08,line-search-stalled,False,7.3894969587762205e-09,5.6267466796988685e-09,0.0001839264814545272,0.0001593069674268359,5.62674673521002e-09,0.04539137806104067,1712.6892970261497,artifacts/proof_audit/theorem_iii_trackb/phase4i_h1_pilot_M8192seed/embeddings/K0p9716350000_M8192_from_originalM4096_M8192_os2_cut3891_h12p0_eta1em08.npz,artifacts/proof_audit/theorem_iii_trackb/phase4i_h1_pilot_M8192seed/records/K0p9716350000_M8192_from_originalM4096_M8192_os2_cut3891_h12p0_eta1em08.phase4i_h1_polish.json
0.971635,8192,8192,2,3891,0.5,1e-08,line-search-stalled,False,7.3894969587762205e-09,5.626761390153945e-09,0.0001839264814545272,0.00015930734306082297,5.626761390153945e-09,0.04539149980035909,1712.6953615827777,artifacts/proof_audit/theorem_iii_trackb/phase4i_h1_pilot_M8192seed/embeddings/K0p9716350000_M8192_from_originalM4096_M8192_os2_cut3891_h10p5_eta1em08.npz,artifacts/proof_audit/theorem_iii_trackb/phase4i_h1_pilot_M8192seed/records/K0p9716350000_M8192_from_originalM4096_M8192_os2_cut3891_h10p5_eta1em08.phase4i_h1_polish.json
0.971635,8192,8192,2,3891,4.0,1e-08,line-search-stalled,False,7.3894969587762205e-09,5.6267707992940785e-09,0.0001839264814545272,0.00015930752447181445,5.626770771538503e-09,0.045391190823951974,1712.678780750915,artifacts/proof_audit/theorem_iii_trackb/phase4i_h1_pilot_M8192seed/embeddings/K0p9716350000_M8192_from_originalM4096_M8192_os2_cut3891_h14p0_eta1em08.npz,artifacts/proof_audit/theorem_iii_trackb/phase4i_h1_pilot_M8192seed/records/K0p9716350000_M8192_from_originalM4096_M8192_os2_cut3891_h14p0_eta1em08.phase4i_h1_polish.json
0.971635,8192,8192,2,3891,1.0,1e-08,line-search-stalled,False,7.3894969587762205e-09,5.626779292500217e-09,0.0001839264814545272,0.0001593077300336534,5.626779292500217e-09,0.04539135195525179,1712.6866091580423,artifacts/proof_audit/theorem_iii_trackb/phase4i_h1_pilot_M8192seed/embeddings/K0p9716350000_M8192_from_originalM4096_M8192_os2_cut3891_h11p0_eta1em08.npz,artifacts/proof_audit/theorem_iii_trackb/phase4i_h1_pilot_M8192seed/records/K0p9716350000_M8192_from_originalM4096_M8192_os2_cut3891_h11p0_eta1em08.phase4i_h1_polish.json
