K,M,base_embedding_residual_linf_max_lift_aware,base_old_shifted_normal_upper_triangular_defect_linf_max,base_scalar_residual_linf,base_shifted_normal_target_det_defect_linf,base_source_frame_det_defect_linf,base_tangent_residual_linf_max,base_target_frame_det_defect_linf,base_upper_triangular_defect_linf_max,best_any_case,best_any_cutoff_mode,best_any_scalar_residual_linf,best_any_tangent_residual_linf_max,best_any_upper_triangular_defect_linf_max,best_full_a21_linf,best_full_case,best_full_grid_size,best_full_scalar_residual_linf,best_full_source_frame_det_defect_linf,best_full_tangent_residual_linf_max,best_full_target_frame_det_defect_linf,best_full_upper_triangular_defect_linf_max,npz_path,recommendation_label,recommendation_score,record_path,twist_average_best_full
0.971635,8192,1.3067324999838092e-13,0.015792636719625497,1.3067324999838092e-13,0.015546274285883621,2.220446049250313e-16,0.0001722232474603569,3.3306690738754696e-16,0.0006376897280935268,L16384_cut_0.950,3891,7.389497014287372e-09,0.00018392640753828182,0.0006027546302464493,0.0006376897273545623,L16384_full,16384,6.585401252090506e-09,3.3306690738754696e-16,0.00017222324757182328,3.3306690738754696e-16,0.0006376897273545623,artifacts/proof_audit/theorem_iii_trackb/phase4h_M8192_unique_inputs/K0p9716350000_M8192_from_originalM4096.npz,moderate_needs_one_more_precision_or_frame_polish,4,artifacts/proof_audit/theorem_iii_trackb/phase4h_M8192_separate_seed_audit/records/K0p9716350000_M8192_from_originalM4096.phase4d_target_frame_audit.json,1.5251936458776822
0.971635,8192,1.4577228313328305e-13,0.01579265315418854,1.4580003870889868e-13,0.015546290213032776,2.220446049250313e-16,0.0001722232835441595,2.220446049250313e-16,0.00063768989592905,L8192_cut_0.950,3891,3.758513361651339e-09,0.00018392637399511358,0.0006027542089288573,0.00063768989592905,L8192_full,8192,1.4580003870889868e-13,2.220446049250313e-16,0.0001722232835441595,2.220446049250313e-16,0.00063768989592905,artifacts/proof_audit/theorem_iii_trackb/phase4h_M8192_unique_inputs/K0p9716350000_M8192_from_os2M4096.npz,moderate_needs_one_more_precision_or_frame_polish,4,artifacts/proof_audit/theorem_iii_trackb/phase4h_M8192_separate_seed_audit/records/K0p9716350000_M8192_from_os2M4096.phase4d_target_frame_audit.json,1.5251894944972881
